FDOY (MST), Ozone 49C (ppbv), Ozone PA (ppbv), Residual (ppbv), Date Time (local MST or MDT),Temp C
71.0441,26.24,37.5,11.8123, 2021-3-12 1:3:29,6.666666667
71.051,25.88,37.95,12.715, 2021-3-12 1:13:29,6.666666667
71.058,28.3,45,16.7217, 2021-3-12 1:23:29,6.111111111
71.0649,32.46,47.4,13.8902, 2021-3-12 1:33:29,6.111111111
71.0719,32.11,48.45,15.3804, 2021-3-12 1:43:29,6.111111111
71.0788,32.21,46.65,13.4546, 2021-3-12 1:53:29,6.111111111
71.0858,31.96,45.225,12.344, 2021-3-12 2:3:29,6.111111111
71.0927,32.07,47.325,14.3057, 2021-3-12 2:13:29,6.111111111
71.0996,30.51,48.525,17.4675, 2021-3-12 2:23:29,6.111111111
71.1066,34.14,45.3,9.6775, 2021-3-12 2:33:29,5.555555556
71.1135,25.42,36,11.3435, 2021-3-12 2:43:29,5.555555556
71.1205,25.26,38.025,13.5697, 2021-3-12 2:53:29,5.555555556
71.1274,27.1,41.1,14.3308, 2021-3-12 3:3:29,5.555555556
71.1344,27.51,40.275,12.9901, 2021-3-12 3:13:29,5
71.1413,29.3,45.6,16.0641, 2021-3-12 3:23:29,4.444444444
71.1483,29.35,41.85,12.2512, 2021-3-12 3:33:29,4.444444444
71.1552,27.36,39,11.9038, 2021-3-12 3:43:29,4.444444444
71.1621,24.26,39.3,16.1022, 2021-3-12 3:53:29,5
71.1691,28.23,37.875,9.6847, 2021-3-12 4:3:29,5
71.176,24.65,43.425,19.7368, 2021-3-12 4:13:29,4.444444444
71.183,29.21,39.9,10.4773, 2021-3-12 4:23:29,5
71.1899,26.85,34.5,8.04514, 2021-3-12 4:33:29,5.555555556
71.1969,26.41,36.525,10.6235, 2021-3-12 4:43:29,5.555555556
71.2038,21.58,31.05,11.2225, 2021-3-12 4:53:29,5.555555556
71.2108,19.79,34.575,16.9985, 2021-3-12 5:3:29,5.555555556
71.2177,29.39,42.675,13.0259, 2021-3-12 5:13:29,5.555555556
71.2246,29.6,45.75,15.8368, 2021-3-12 5:23:29,5.555555556
71.2316,30.15,45.45,14.8452, 2021-3-12 5:33:29,5.555555556
71.2385,28.81,43.95,15.0303, 2021-3-12 5:43:29,5.555555556
71.2455,30.59,46.35,15.1919, 2021-3-12 5:53:29,5.555555556
71.2524,31.14,47.1,15.2502, 2021-3-12 6:3:29,5.555555556
71.2594,31,47.625,15.9513, 2021-3-12 6:13:29,5
71.2663,30.67,46.5,15.2412, 2021-3-12 6:23:29,5.555555556
75.5742,,62.1,1471.13, 2021-3-16 14:46:47,11.66666667
75.582,45.72,64.8,-3.14001, 2021-3-16 14:58:8,11.66666667
75.589,44.76,65.475,-1.10782, 2021-3-16 15:8:8,12.22222222
75.5959,46.35,66,-2.83067, 2021-3-16 15:18:8,12.22222222
75.6029,42.08,65.025,2.23101, 2021-3-16 15:28:8,11.66666667
75.6098,42.87,66.6,2.68916, 2021-3-16 15:38:8,11.11111111
75.6168,43.45,69.15,4.41918, 2021-3-16 15:48:8,11.11111111
75.6237,43.76,66,0.830924, 2021-3-16 15:58:8,11.66666667
75.6306,46.97,64.35,-5.35719, 2021-3-16 16:8:8,12.77777778
75.6376,42.02,57.75,-4.95916, 2021-3-16 16:18:8,13.88888889
75.6445,40.92,56.475,-4.67905, 2021-3-16 16:28:8,13.88888889
75.6515,45.16,59.325,-7.82332, 2021-3-16 16:38:8,13.88888889
75.6584,38.29,57.15,-0.285901, 2021-3-16 16:48:8,13.33333333
75.6654,41.7,60.3,-1.95677, 2021-3-16 16:58:8,13.33333333
75.6723,42.08,62.775,-0.0189877, 2021-3-16 17:8:8,12.77777778
75.6793,46.27,63.45,-5.26757, 2021-3-16 17:18:8,12.77777778
75.6862,46.32,66.15,-2.63826, 2021-3-16 17:28:8,12.22222222
75.6931,46.33,66.225,-2.5774, 2021-3-16 17:38:8,11.66666667
75.7001,46.42,64.725,-4.20463, 2021-3-16 17:48:8,12.22222222
75.707,44.2,65.775,-0.0161233, 2021-3-16 17:58:8,11.66666667
75.714,45.17,63.375,-3.78745, 2021-3-16 18:8:8,11.66666667
75.7209,44.48,63.975,-2.21197, 2021-3-16 18:18:8,11.66666667
75.7279,42.89,60.3,-3.63912, 2021-3-16 18:28:8,11.66666667
75.7348,43,63,-1.09463, 2021-3-16 18:38:8,11.11111111
75.7418,44.19,63.075,-2.70199, 2021-3-16 18:48:8,11.11111111
75.7487,43.29,62.925,-1.57962, 2021-3-16 18:58:8,11.11111111
75.7556,44.01,59.925,-5.59751, 2021-3-16 19:8:8,11.11111111
75.7626,37.48,51.525,-4.76577, 2021-3-16 19:18:8,11.11111111
75.7695,39.6,56.25,-3.0379, 2021-3-16 19:28:8,10.55555556
75.7765,39.43,53.175,-5.87257, 2021-3-16 19:38:8,10.55555556
75.7834,38.76,53.25,-4.85036, 2021-3-16 19:48:8,10
75.7904,36.25,48.45,-6.10186, 2021-3-16 19:58:8,10
75.7973,33.83,47.1,-4.03061, 2021-3-16 20:8:8,10
75.8043,35.22,44.55,-8.54571, 2021-3-16 20:18:8,10
75.8112,29.81,37.125,-8.32236, 2021-3-16 20:28:8,10
75.8181,27.87,36.375,-6.3297, 2021-3-16 20:38:8,10
75.8251,31.19,41.925,-5.47332, 2021-3-16 20:48:8,10
75.832,30.84,33,-13.9035, 2021-3-16 20:58:8,9.444444444
75.839,20.92,28.5,-4.37918, 2021-3-16 21:8:8,9.444444444
75.8459,17.11,23.85,-3.64282, 2021-3-16 21:18:8,9.444444444
75.8529,22.51,27.525,-7.60203, 2021-3-16 21:28:8,9.444444444
75.8598,23.87,33.975,-3.07472, 2021-3-16 21:38:8,8.888888889
75.8668,30.51,41.175,-5.26198, 2021-3-16 21:48:8,8.888888889
75.8737,29.81,35.625,-9.82236, 2021-3-16 21:58:8,8.888888889
75.8806,24.85,28.2,-10.2352, 2021-3-16 22:8:8,8.888888889
75.8876,20.62,26.325,-6.13006, 2021-3-16 22:18:8,8.333333333
75.8945,20.31,23.325,-8.6918, 2021-3-16 22:28:8,8.333333333
75.9015,14.75,21.975,-2.18139, 2021-3-16 22:38:8,8.333333333
75.9084,18.97,25.8,-4.32238, 2021-3-16 22:48:8,8.333333333
75.9154,23.41,29.25,-7.1494, 2021-3-16 22:58:8,8.333333333
75.9223,20.53,21.75,-10.5778, 2021-3-16 23:8:8,7.777777778
75.9293,16.74,21.075,-5.89473, 2021-3-16 23:18:8,7.222222222
75.9362,17.04,17.7,-9.69386, 2021-3-16 23:28:8,7.777777778
75.9431,12.38,12.6,-8.20581, 2021-3-16 23:38:8,7.222222222
75.9501,8.491,9.15,-6.15777, 2021-3-16 23:48:8,6.666666667
75.957,8.54,8.625,-6.75204, 2021-3-16 23:58:8,6.666666667
75.964,6.692,8.55,-4.21444, 2021-3-17 0:8:8,6.666666667
75.9709,10.11,12.45,-5.14662, 2021-3-17 0:18:8,6.666666667
75.9779,9.763,8.4,-8.70605, 2021-3-17 0:28:8,6.666666667
75.9848,4.273,6.375,-2.9696, 2021-3-17 0:38:8,6.111111111
75.9918,9.682,9.225,-7.76654, 2021-3-17 0:48:8,6.111111111
75.9987,9.193,10.2,-6.10022, 2021-3-17 0:58:8,6.111111111
76.0056,10.39,14.55,-3.44247, 2021-3-17 1:8:8,6.111111111
76.0126,13.02,14.925,-6.78561, 2021-3-17 1:18:8,5.555555556
76.0195,12.34,16.425,-4.32426, 2021-3-17 1:28:8,5.555555556
76.0265,15.84,20.55,-5.14737, 2021-3-17 1:38:8,5.555555556
76.0334,15.31,18.15,-6.79808, 2021-3-17 1:48:8,5.555555556
76.0404,13.18,16.5,-5.43681, 2021-3-17 1:58:8,5.555555556
76.0473,13.87,16.5,-6.41229, 2021-3-17 2:8:8,5.555555556
76.0543,12.17,16.125,-4.38393, 2021-3-17 2:18:8,5.555555556
76.0612,12.94,12.6,-8.99751, 2021-3-17 2:28:8,5.555555556
76.0681,9.399,10.8,-5.79145, 2021-3-17 2:38:8,5.555555556
76.0751,11.42,16.35,-3.09862, 2021-3-17 2:48:8,5.555555556
76.082,15.13,14.475,-10.2186, 2021-3-17 2:58:8,5
76.089,3.916,3.45,-5.38989, 2021-3-17 3:8:8,5
76.0959,3.368,2.7,-5.36516, 2021-3-17 3:18:8,5
76.1029,3.023,2.625,-4.95242, 2021-3-17 3:28:8,4.444444444
76.1098,2.83,2.775,-4.52957, 2021-3-17 3:38:8,4.444444444
76.1168,2.987,2.625,-4.90152, 2021-3-17 3:48:8,4.444444444
76.1237,2.982,2.625,-4.89446, 2021-3-17 3:58:8,4.444444444
76.1306,2.981,2.625,-4.89304, 2021-3-17 4:8:8,4.444444444
76.1376,2.854,2.625,-4.7135, 2021-3-17 4:18:8,4.444444444
76.1445,2.721,2.625,-4.52547, 2021-3-17 4:28:8,4.444444444
76.1515,2.546,2.625,-4.27806, 2021-3-17 4:38:8,4.444444444
76.1584,2.633,2.625,-4.40106, 2021-3-17 4:48:8,4.444444444
76.1654,2.677,2.7,-4.38826, 2021-3-17 4:58:8,3.888888889
76.1723,2.68,2.625,-4.46751, 2021-3-17 5:8:8,3.888888889
76.1793,3.685,2.775,-5.73832, 2021-3-17 5:18:8,3.888888889
76.1862,3.582,2.625,-5.7427, 2021-3-17 5:28:8,3.888888889
76.1931,3.143,2.625,-5.12207, 2021-3-17 5:38:8,3.888888889
76.2001,2.977,2.625,-4.88739, 2021-3-17 5:48:8,3.888888889
76.207,2.695,2.625,-4.48871, 2021-3-17 5:58:8,3.888888889
76.214,2.892,2.7,-4.69222, 2021-3-17 6:8:8,3.888888889
76.2209,3.498,2.625,-5.62395, 2021-3-17 6:18:8,3.333333333
76.2279,2.816,2.7,-4.58477, 2021-3-17 6:28:8,3.333333333
76.2348,2.725,2.625,-4.53112, 2021-3-17 6:38:8,3.333333333
76.2418,2.981,2.625,-4.89304, 2021-3-17 6:48:8,2.777777778
76.2487,3.623,2.625,-5.80067, 2021-3-17 6:58:8,2.777777778
76.2556,3.74,2.625,-5.96607, 2021-3-17 7:8:8,2.777777778
76.2626,3.816,2.625,-6.07352, 2021-3-17 7:18:8,2.777777778
76.2695,3.632,2.625,-5.81339, 2021-3-17 7:28:8,2.777777778
76.2765,3.915,2.7,-6.13848, 2021-3-17 7:38:8,2.777777778
76.2834,3.966,2.7,-6.21058, 2021-3-17 7:48:8,3.888888889
76.2904,4.331,2.625,-6.8016, 2021-3-17 7:58:8,5
76.2973,4.18,2.7,-6.51312, 2021-3-17 8:8:8,6.111111111
76.3043,4.66,2.7,-7.19172, 2021-3-17 8:18:8,8.333333333
76.3112,5.377,2.625,-8.28037, 2021-3-17 8:28:8,10
76.3181,5.678,2.625,-8.70591, 2021-3-17 8:38:8,10.55555556
76.3251,6.271,2.7,-9.46926, 2021-3-17 8:48:8,11.11111111
76.332,7.499,2.7,-11.2053, 2021-3-17 8:58:8,12.22222222
76.339,7.92,3.225,-11.2755, 2021-3-17 9:8:8,13.33333333
76.3459,8.375,4.5,-10.6438, 2021-3-17 9:18:8,14.44444444
76.3529,8.583,5.625,-9.81283, 2021-3-17 9:28:8,15
76.3598,10.93,10.725,-8.03089, 2021-3-17 9:38:8,16.66666667
76.3668,16.38,20.7,-5.76079, 2021-3-17 9:48:8,17.22222222
76.3737,22.42,29.175,-5.8248, 2021-3-17 9:58:8,18.33333333
76.3806,24.93,30.9,-7.64829, 2021-3-17 10:8:8,18.88888889
76.3876,28.87,35.625,-8.49344, 2021-3-17 10:18:8,20
76.3945,30.52,40.35,-6.10112, 2021-3-17 10:28:8,20.55555556
76.4015,31.99,41.1,-7.42932, 2021-3-17 10:38:8,19.44444444
76.4084,32.79,43.425,-6.23531, 2021-3-17 10:48:8,20
76.4154,33.85,43.575,-7.58388, 2021-3-17 10:58:8,20
76.4223,34.35,42.75,-9.11575, 2021-3-17 11:8:8,21.11111111
76.4293,32.86,42.6,-7.15928, 2021-3-17 11:18:8,22.77777778
76.4362,35.29,44.4,-8.79467, 2021-3-17 11:28:8,22.77777778
76.4431,36.78,45.525,-9.77615, 2021-3-17 11:38:8,23.33333333
76.4501,36.39,46.575,-8.17479, 2021-3-17 11:48:8,23.88888889
76.457,39.07,47.175,-11.3636, 2021-3-17 11:58:8,23.88888889
76.464,38.19,44.55,-12.7445, 2021-3-17 12:8:8,24.44444444
76.4709,38.91,44.175,-14.1374, 2021-3-17 12:18:8,23.88888889
76.4779,38.93,44.55,-13.7907, 2021-3-17 12:28:8,22.77777778
76.4848,39.22,50.4,-8.35068, 2021-3-17 12:38:8,22.77777778
76.4918,37.62,44.025,-12.4637, 2021-3-17 12:48:8,23.88888889
76.4987,38.7,44.325,-13.6905, 2021-3-17 12:58:8,24.44444444
76.5056,36.72,39.6,-15.6163, 2021-3-17 13:8:8,25
76.5126,39.47,47.1,-12.0041, 2021-3-17 13:18:8,23.88888889
76.5195,39.25,41.4,-17.3931, 2021-3-17 13:28:8,25.55555556
76.5265,40.32,36.6,-23.7058, 2021-3-17 13:38:8,25
76.5334,39.35,48.525,-10.4095, 2021-3-17 13:48:8,24.44444444
76.5404,41.36,48.525,-13.2511, 2021-3-17 13:58:8,26.11111111
76.5473,35.57,37.8,-15.7905, 2021-3-17 14:8:8,26.66666667
76.5543,41.31,42.15,-19.5554, 2021-3-17 14:18:8,26.66666667
76.5612,42.84,43.425,-20.4434, 2021-3-17 14:28:8,25.55555556
76.5681,42.15,45.3,-17.5929, 2021-3-17 14:38:8,25.55555556
76.5751,40.56,43.725,-16.9201, 2021-3-17 14:48:8,26.66666667
76.582,38.53,38.4,-19.3752, 2021-3-17 14:58:8,25.55555556
76.589,40.2,43.5,-16.6362, 2021-3-17 15:8:8,26.11111111
76.5959,35.24,39.375,-13.749, 2021-3-17 15:18:8,25.55555556
76.6029,42.84,40.425,-23.4434, 2021-3-17 15:28:8,23.88888889
76.6098,39.81,41.175,-18.4098, 2021-3-17 15:38:8,23.33333333
76.6168,35.89,46.05,-7.99292, 2021-3-17 15:48:8,22.77777778
76.6237,34.77,47.1,-5.35952, 2021-3-17 15:58:8,21.66666667
76.6306,35.64,33.9,-19.7895, 2021-3-17 16:8:8,22.22222222
76.6376,36.21,46.275,-8.22032, 2021-3-17 16:18:8,22.22222222
76.6445,34.94,46.95,-5.74986, 2021-3-17 16:28:8,21.11111111
76.6515,36.34,44.7,-9.9791, 2021-3-17 16:38:8,22.22222222
76.6584,40.18,46.575,-13.5329, 2021-3-17 16:48:8,22.22222222
76.6654,36.24,51.45,-3.08773, 2021-3-17 16:58:8,21.66666667
76.6723,43.08,48.075,-16.1327, 2021-3-17 17:8:8,21.66666667
76.6793,37.41,46.65,-9.54181, 2021-3-17 17:18:8,21.11111111
76.6862,37.37,44.1,-12.0353, 2021-3-17 17:28:8,21.11111111
76.6931,40.35,47.25,-13.0982, 2021-3-17 17:38:8,20.55555556
76.7001,42.93,44.025,-19.9707, 2021-3-17 17:48:8,19.44444444
76.707,43.07,50.85,-13.3436, 2021-3-17 17:58:8,18.88888889
76.714,43.54,49.425,-15.4331, 2021-3-17 18:8:8,20
76.7209,37.11,50.55,-5.21768, 2021-3-17 18:18:8,18.88888889
76.7279,44.7,55.725,-10.773, 2021-3-17 18:28:8,18.33333333
76.7348,45.23,51.375,-15.8723, 2021-3-17 18:38:8,18.33333333
76.7418,42.49,51.975,-11.3986, 2021-3-17 18:48:8,17.77777778
76.7487,40.29,53.7,-6.56339, 2021-3-17 18:58:8,17.77777778
76.7556,44.91,56.475,-10.3199, 2021-3-17 19:8:8,17.22222222
76.7626,44.41,52.05,-14.038, 2021-3-17 19:18:8,17.22222222
76.7695,43.51,50.85,-13.9656, 2021-3-17 19:28:8,17.22222222
76.7765,41.96,45.9,-16.7243, 2021-3-17 19:38:8,16.66666667
76.7834,41.66,44.625,-17.5752, 2021-3-17 19:48:8,16.66666667
76.7904,38.34,41.625,-15.8816, 2021-3-17 19:58:8,16.11111111
76.7973,37.75,36.525,-20.1475, 2021-3-17 20:8:8,16.11111111
76.8043,33.05,32.775,-17.2529, 2021-3-17 20:18:8,15.55555556
76.8112,29.04,29.85,-14.5088, 2021-3-17 20:28:8,15
76.8181,30.88,31.05,-15.9101, 2021-3-17 20:38:8,15
76.8251,18.53,9.975,-19.5253, 2021-3-17 20:48:8,13.88888889
76.832,11.79,8.925,-11.0467, 2021-3-17 20:58:8,14.44444444
76.839,16.04,13.95,-12.0301, 2021-3-17 21:8:8,14.44444444
76.8459,19.87,11.625,-19.7698, 2021-3-17 21:18:8,13.88888889
76.8529,21.49,16.8,-16.885, 2021-3-17 21:28:8,13.33333333
76.8598,12.95,16.65,-4.96165, 2021-3-17 21:38:8,12.77777778
76.8668,20.94,20.85,-12.0575, 2021-3-17 21:48:8,12.77777778
76.8737,26.53,25.95,-14.8603, 2021-3-17 21:58:8,12.22222222
76.8806,20.82,18.525,-14.2128, 2021-3-17 22:8:8,12.22222222
76.8876,16.89,14.325,-12.8568, 2021-3-17 22:18:8,12.22222222
76.8945,13.01,5.25,-16.4465, 2021-3-17 22:28:8,11.66666667
76.9015,7.823,4.05,-10.3134, 2021-3-17 22:38:8,11.66666667
76.9084,12.77,4.95,-16.4072, 2021-3-17 22:48:8,11.11111111
76.9154,7.574,4.275,-9.73636, 2021-3-17 22:58:8,10.55555556
76.9223,7.764,3.375,-10.905, 2021-3-17 23:8:8,10.55555556
76.9293,7.039,8.7,-4.55501, 2021-3-17 23:18:8,10
76.9362,13.68,10.2,-12.4437, 2021-3-17 23:28:8,9.444444444
76.9431,5.528,5.85,-5.26885, 2021-3-17 23:38:8,9.444444444
76.9501,8.862,5.625,-10.2073, 2021-3-17 23:48:8,9.444444444
76.957,9.255,4.65,-11.7379, 2021-3-17 23:58:8,9.444444444
76.964,9.655,4.35,-12.6034, 2021-3-18 0:8:8,9.444444444
76.9709,9.598,6.525,-10.3478, 2021-3-18 0:18:8,9.444444444
76.9779,8.936,4.05,-11.8869, 2021-3-18 0:28:8,8.888888889
76.9848,4.602,5.925,-3.88472, 2021-3-18 0:38:8,8.333333333
76.9918,10.28,11.025,-6.81195, 2021-3-18 0:48:8,8.333333333
76.9987,13.71,12.975,-9.71109, 2021-3-18 0:58:8,7.777777778
